,Time,Cooling efficiency,Cooling power,Motor power W,Volume flow l/min 1,Volume flow l/min 2,Pressure bar 1,Pressure bar 2,Pressure bar 3,Pressure bar 4,Pressure bar 5,Pressure bar 6,Efficiency factor,Temperature 1,Temperature  2,Temperature  3,Temperature  4, Vibration mm/s,Date
115080,115080,47.329,2.156,2411.8,8.459,10.164,151.44,125.4,2.43,7.952,9.818,9.698,67.961,36.32,41.984,39.172,31.262,0.543,2018-07-14 22:00:00
115140,115140,47.363,2.157,2409.8,8.277,10.146,151.44,125.27,2.32,8.337,9.857,9.747,67.963,36.32,42.023,39.172,31.289,0.557,2018-07-14 23:00:00
115200,115200,47.34,2.16,2411.8,8.541,10.171,151.34,125.34,2.406,8.268,9.823,9.708,67.851,36.312,42.047,39.156,31.281,0.551,2018-07-15 00:00:00
115260,115260,47.389,2.164,2413.8,8.538,10.16,151.45,125.39,2.43,8.402,9.856,9.743,67.879,36.312,41.949,39.18,31.266,0.541,2018-07-15 01:00:00
115320,115320,47.283,2.166,2413.8,8.311,10.171,151.62,125.65,2.328,8.799,9.828,9.719,67.983,36.406,42.008,39.184,31.273,0.535,2018-07-15 02:00:00
115380,115380,47.4,2.165,2411.6,8.434,10.163,151.31,125.27,2.375,8.991,9.85,9.74,67.937,36.387,42.059,39.187,31.266,0.534,2018-07-15 03:00:00
115440,115440,47.518,2.165,2409.8,8.224,10.171,151.36,125.19,2.328,10.051,9.814,9.694,68.191,36.383,42.086,39.18,31.266,0.523,2018-07-15 04:00:00
115500,115500,47.446,2.165,2409.4,8.686,10.151,151.34,125.49,2.305,10.095,9.858,9.743,68.029,36.41,42.09,39.172,31.242,0.525,2018-07-15 05:00:00
115560,115560,47.496,2.169,2415.6,8.534,10.142,151.38,125.21,2.414,10.075,9.847,9.731,67.782,36.305,42.078,39.172,31.273,0.528,2018-07-15 06:00:00
115620,115620,47.317,2.156,2413.6,8.472,10.164,151.38,125.58,2.383,10.072,9.816,9.704,67.916,36.312,42.066,39.18,31.277,0.535,2018-07-15 07:00:00
115680,115680,47.483,2.164,2414.0,8.309,10.147,151.44,125.39,2.336,10.07,9.828,9.715,67.828,36.398,42.059,39.184,31.262,0.519,2018-07-15 08:00:00
115740,115740,47.4,2.158,2412.6,8.314,10.148,151.51,125.47,2.156,10.095,9.855,9.733,67.986,36.398,42.09,39.18,31.266,0.544,2018-07-15 09:00:00
115800,115800,47.329,2.154,2410.8,8.336,10.163,151.38,125.26,2.406,10.031,9.803,9.694,68.036,36.406,42.086,39.187,31.277,0.53,2018-07-15 10:00:00
115860,115860,46.898,2.138,2413.0,8.266,10.15,151.47,125.47,2.336,10.075,9.854,9.751,67.806,36.395,42.078,39.172,31.34,0.541,2018-07-15 11:00:00
115920,115920,47.496,2.169,2410.6,8.316,10.165,151.43,125.19,2.445,10.066,9.813,9.698,68.163,36.398,42.039,39.184,31.277,0.567,2018-07-15 12:00:00
115980,115980,47.423,2.165,2410.0,8.153,10.15,151.41,125.63,2.328,10.103,9.855,9.75,68.215,36.41,42.039,39.184,31.273,0.529,2018-07-15 13:00:00
116040,116040,47.282,2.157,2412.6,8.278,10.169,151.47,125.14,2.297,10.038,9.821,9.708,67.988,36.32,42.074,39.18,31.281,0.533,2018-07-15 14:00:00
116100,116100,47.439,2.157,2415.2,8.236,10.148,151.38,125.5,2.281,10.1,9.856,9.736,67.964,36.328,42.078,39.187,31.281,0.566,2018-07-15 15:00:00
116160,116160,47.352,2.166,2408.6,8.331,10.16,151.38,125.27,2.43,10.038,9.816,9.711,68.05,36.332,42.051,39.168,31.277,0.548,2018-07-15 16:00:00
116220,116220,47.352,2.164,2414.8,8.658,10.142,151.55,125.52,2.391,10.089,9.871,9.759,67.837,36.359,42.059,39.18,31.277,0.532,2018-07-15 17:00:00
116280,116280,47.366,2.161,2408.8,8.259,10.158,151.36,125.48,2.281,10.054,9.821,9.713,68.156,36.32,42.047,39.184,31.266,0.534,2018-07-15 18:00:00
116340,116340,47.376,2.167,2408.0,8.604,10.16,151.44,125.49,2.383,10.068,9.846,9.726,68.049,36.41,42.012,39.18,31.277,0.556,2018-07-15 19:00:00
116400,116400,46.921,2.14,2409.6,8.304,10.142,151.33,125.27,2.5,10.099,9.854,9.741,68.108,36.398,42.008,39.172,31.355,0.536,2018-07-15 20:00:00
116460,116460,47.103,2.138,2439.8,7.958,10.181,150.82,125.13,2.25,10.062,9.826,9.703,64.142,36.34,41.984,39.09,31.281,0.542,2018-07-15 21:00:00
116520,116520,46.891,2.115,2437.6,7.846,10.151,150.57,124.64,2.172,10.095,9.872,9.757,64.353,36.32,41.949,39.105,31.273,0.555,2018-07-15 22:00:00
116580,116580,46.817,2.111,2437.6,7.916,10.172,150.67,124.88,2.211,10.083,9.843,9.716,64.351,36.238,41.898,39.023,31.293,0.538,2018-07-15 23:00:00
116640,116640,46.9,2.114,2433.6,7.824,10.161,150.65,124.8,2.047,10.121,9.876,9.768,64.51,36.234,41.91,39.02,31.262,0.546,2018-07-16 00:00:00
116700,116700,46.936,2.126,2437.8,8.055,10.152,150.66,124.82,2.25,10.076,9.828,9.716,64.32,36.25,41.832,39.02,31.266,0.541,2018-07-16 01:00:00
116760,116760,46.944,2.132,2435.6,7.983,10.163,150.8,125.06,2.219,10.12,9.894,9.783,64.324,36.262,41.902,39.012,31.281,0.537,2018-07-16 02:00:00
116820,116820,46.917,2.12,2435.8,8.074,10.154,150.6,124.83,2.305,10.084,9.849,9.738,64.513,36.34,41.91,39.02,31.289,0.56,2018-07-16 03:00:00
116880,116880,46.796,2.117,2430.6,7.986,10.159,150.65,124.84,2.273,10.09,9.845,9.73,64.411,36.234,41.902,39.031,31.289,0.538,2018-07-16 04:00:00
116940,116940,46.323,2.094,2433.6,7.655,10.192,150.59,124.98,2.273,10.08,9.856,9.738,64.464,36.234,41.902,39.008,31.359,0.567,2018-07-16 05:00:00
117000,117000,47.142,2.141,2431.0,7.823,10.145,150.74,124.79,2.359,10.11,9.873,9.755,64.405,36.238,41.895,39.102,31.289,0.533,2018-07-16 06:00:00
117060,117060,46.623,2.121,2431.4,8.143,10.174,150.73,124.98,2.227,10.059,9.837,9.728,64.474,36.238,41.914,39.102,31.348,0.536,2018-07-16 07:00:00
117120,117120,46.842,2.122,2429.6,8.049,10.141,150.74,124.98,2.156,10.11,9.87,9.752,64.398,36.32,41.914,39.023,31.273,0.535,2018-07-16 08:00:00
117180,117180,46.668,2.121,2433.8,7.779,10.166,150.79,124.82,2.32,10.087,9.842,9.722,64.379,36.328,41.922,39.098,31.344,0.533,2018-07-16 09:00:00
117240,117240,46.576,2.111,2429.6,8.215,10.154,150.87,125.22,2.219,10.056,9.833,9.719,64.275,36.328,41.914,39.098,31.355,0.535,2018-07-16 10:00:00
117300,117300,47.142,2.137,2433.8,7.811,10.151,150.65,124.92,2.219,10.106,9.875,9.746,64.356,36.352,41.902,39.102,31.281,0.543,2018-07-16 11:00:00
117360,117360,46.491,2.112,2427.4,7.914,10.114,150.73,124.85,2.187,10.08,9.86,9.756,64.571,36.332,41.914,39.086,31.359,0.575,2018-07-16 12:00:00
117420,117420,47.093,2.135,2430.6,7.881,10.179,150.77,124.88,2.195,10.042,9.83,9.715,64.537,36.25,41.914,39.102,31.266,0.561,2018-07-16 13:00:00
117480,117480,46.673,2.12,2433.2,7.964,10.151,150.74,124.84,2.281,10.103,9.87,9.756,64.427,36.328,41.914,39.09,31.273,0.534,2018-07-16 14:00:00
117540,117540,46.105,2.101,2429.6,8.109,10.182,150.71,124.82,2.211,10.068,9.82,9.704,64.372,36.316,41.898,39.09,31.445,0.555,2018-07-16 15:00:00
117600,117600,46.921,2.14,2432.0,7.967,10.158,150.65,124.77,2.156,10.092,9.867,9.753,64.449,36.312,41.902,39.187,31.359,0.544,2018-07-16 16:00:00
117660,117660,46.91,2.138,2431.0,8.072,10.138,150.73,125.16,2.172,10.08,9.865,9.746,64.281,36.316,41.914,39.187,31.355,0.553,2018-07-16 17:00:00
117720,117720,46.697,2.125,2430.0,8.264,10.18,150.87,125.06,2.273,10.061,9.828,9.719,64.161,36.344,41.91,39.184,31.445,0.557,2018-07-16 18:00:00
117780,117780,46.442,2.119,2430.2,7.975,10.151,150.69,124.98,2.211,10.095,9.859,9.738,64.472,36.344,41.926,39.195,31.422,0.545,2018-07-16 19:00:00
117840,117840,46.885,2.14,2432.6,7.739,10.172,150.67,124.85,2.227,10.048,9.819,9.703,64.365,36.34,41.914,39.172,31.367,0.543,2018-07-16 20:00:00
117900,117900,46.98,2.145,2436.4,7.845,10.149,150.65,124.79,2.164,10.07,9.833,9.721,64.223,36.328,41.926,39.187,31.348,0.546,2018-07-16 21:00:00
117960,117960,46.815,2.138,2432.0,8.089,10.137,150.8,124.9,2.227,10.102,9.866,9.755,64.315,36.32,41.922,39.187,31.375,0.549,2018-07-16 22:00:00
118020,118020,46.442,2.122,2427.6,8.096,10.163,150.73,124.91,2.297,10.049,9.823,9.713,64.548,36.41,41.914,39.172,31.359,0.553,2018-07-16 23:00:00
118080,118080,46.884,2.14,2427.4,8.081,10.142,150.73,125.11,2.187,10.07,9.846,9.735,64.517,36.328,41.93,39.172,31.359,0.535,2018-07-17 00:00:00
118140,118140,47.146,2.136,2427.6,8.041,10.158,150.69,124.72,2.195,10.084,9.844,9.721,64.645,36.328,41.93,39.18,31.367,0.549,2018-07-17 01:00:00
118200,118200,46.417,2.119,2426.4,7.958,10.148,150.76,124.8,2.219,10.032,9.823,9.713,64.39,36.406,41.922,39.195,31.445,0.534,2018-07-17 02:00:00
118260,118260,46.84,2.138,2427.8,7.857,10.139,150.59,124.77,2.273,10.099,9.863,9.746,64.442,36.406,41.93,39.195,31.348,0.537,2018-07-17 03:00:00
118320,118320,46.921,2.138,2429.6,7.77,10.151,150.67,124.71,2.211,10.088,9.861,9.741,64.374,36.414,41.926,39.187,31.355,0.54,2018-07-17 04:00:00
118380,118380,46.816,2.135,2426.6,7.814,10.129,150.67,124.94,2.242,10.076,9.846,9.731,64.512,36.414,41.914,39.184,31.371,0.56,2018-07-17 05:00:00
118440,118440,46.84,2.14,2430.6,8.104,10.152,150.7,124.83,2.242,10.033,9.807,9.693,64.459,36.422,41.926,39.199,31.359,0.552,2018-07-17 06:00:00
118500,118500,47.264,2.142,2425.2,7.779,10.167,150.77,124.98,2.305,10.032,9.809,9.705,64.459,36.398,41.937,39.184,31.355,0.559,2018-07-17 07:00:00
118560,118560,47.241,2.143,2429.2,7.915,10.158,150.67,124.74,2.195,10.064,9.84,9.727,64.447,36.406,41.922,39.187,31.453,0.56,2018-07-17 08:00:00
118620,118620,46.854,2.144,2424.4,8.006,10.15,150.54,124.84,2.219,10.099,9.857,9.74,64.588,36.398,41.937,39.172,31.348,0.547,2018-07-17 09:00:00
118680,118680,45.923,2.095,2424.2,7.743,10.154,150.57,124.98,2.219,10.032,9.805,9.691,64.736,36.406,41.937,39.172,31.527,0.544,2018-07-17 10:00:00
118740,118740,45.855,2.094,2429.2,7.697,10.147,150.73,124.96,2.141,10.043,9.797,9.682,64.577,36.422,41.957,39.184,31.527,0.533,2018-07-17 11:00:00
118800,118800,46.309,2.11,2424.4,7.801,10.158,150.62,124.84,2.242,10.042,9.809,9.697,64.595,36.434,41.992,39.172,31.453,0.531,2018-07-17 12:00:00
118860,118860,46.757,2.135,2431.4,8.074,10.163,150.54,124.57,2.305,10.044,9.807,9.684,64.382,36.414,41.996,39.187,31.449,0.55,2018-07-17 13:00:00
118920,118920,46.37,2.118,2413.8,7.858,10.137,150.84,125.09,2.242,10.03,9.798,9.681,65.896,36.426,42.004,39.187,31.449,0.545,2018-07-17 14:00:00
118980,118980,47.251,2.141,2414.0,7.898,10.146,151.0,125.06,2.305,10.031,9.816,9.707,65.899,36.414,41.984,39.18,31.355,0.545,2018-07-17 15:00:00
119040,119040,46.395,2.113,2416.6,8.288,10.162,150.98,125.19,2.172,10.045,9.807,9.693,65.73,36.414,42.004,39.187,31.445,0.56,2018-07-17 16:00:00
119100,119100,46.851,2.133,2415.8,8.173,10.148,150.95,125.26,2.352,10.041,9.809,9.689,65.699,36.398,42.02,39.187,31.367,0.55,2018-07-17 17:00:00
119160,119160,46.417,2.114,2417.6,8.184,10.164,150.95,124.98,2.273,10.095,9.851,9.743,65.778,36.41,41.996,39.187,31.434,0.541,2018-07-17 18:00:00
119220,119220,46.383,2.116,2415.8,8.411,10.131,151.02,125.11,2.25,10.064,9.854,9.741,65.753,36.41,42.012,39.18,31.437,0.559,2018-07-17 19:00:00
119280,119280,46.888,2.137,2417.8,8.058,10.132,150.98,125.08,2.227,10.089,9.854,9.738,65.874,36.414,42.031,39.184,31.367,0.549,2018-07-17 20:00:00
119340,119340,46.559,2.14,2415.6,8.184,10.127,150.94,124.98,2.297,10.056,9.837,9.723,65.921,36.437,42.023,39.187,31.359,0.547,2018-07-17 21:00:00
119400,119400,46.609,2.145,2421.6,7.944,10.131,150.91,125.27,2.195,10.073,9.86,9.734,65.908,36.395,42.023,39.172,31.355,0.54,2018-07-17 22:00:00
119460,119460,46.725,2.145,2421.6,7.949,10.138,150.98,125.09,2.297,10.073,9.862,9.748,65.961,36.414,42.023,39.195,31.355,0.56,2018-07-17 23:00:00
119520,119520,46.724,2.137,2419.8,7.791,10.127,151.06,125.1,2.281,10.084,9.844,9.727,65.907,36.398,42.004,39.199,31.348,0.546,2018-07-18 00:00:00
119580,119580,46.697,2.143,2417.6,7.933,10.153,151.04,125.0,2.102,10.046,9.83,9.706,65.916,36.328,41.984,39.172,31.348,0.554,2018-07-18 01:00:00
119640,119640,46.679,2.141,2419.8,7.915,10.142,150.91,125.19,2.117,10.053,9.8,9.693,65.801,36.422,41.977,39.195,31.355,0.571,2018-07-18 02:00:00
119700,119700,46.642,2.137,2417.8,8.011,10.14,150.9,125.27,2.219,10.046,9.821,9.705,65.853,36.332,41.984,39.172,31.355,0.54,2018-07-18 03:00:00
119760,119760,46.581,2.137,2418.0,8.384,10.131,151.01,125.21,2.406,10.065,9.848,9.743,65.645,36.359,41.98,39.18,31.359,0.548,2018-07-18 04:00:00
119820,119820,47.01,2.157,2421.4,8.139,10.131,150.84,125.03,2.414,10.081,9.862,9.743,65.813,36.344,41.965,39.187,31.289,0.545,2018-07-18 05:00:00
119880,119880,46.629,2.137,2417.8,7.923,10.144,150.98,125.13,2.164,10.073,9.828,9.724,65.813,36.332,41.992,39.195,31.348,0.543,2018-07-18 06:00:00
119940,119940,46.642,2.142,2419.4,8.163,10.158,151.02,124.98,2.266,10.024,9.811,9.704,65.546,36.328,41.996,39.184,31.277,0.543,2018-07-18 07:00:00
120000,120000,46.737,2.132,2419.2,7.996,10.144,150.89,124.96,2.25,10.068,9.844,9.722,65.826,36.316,41.953,39.078,31.277,0.548,2018-07-18 08:00:00
120060,120060,46.868,2.132,2414.6,7.975,10.136,151.01,125.04,2.227,10.078,9.835,9.71,65.891,36.32,41.953,39.078,31.277,0.537,2018-07-18 09:00:00
120120,120120,46.833,2.134,2419.4,8.069,10.134,150.98,124.98,2.227,10.053,9.821,9.704,65.816,36.328,41.93,39.098,31.266,0.573,2018-07-18 10:00:00
120180,120180,46.14,2.107,2419.6,8.301,10.13,151.08,125.31,2.297,10.073,9.849,9.743,65.868,36.312,41.937,39.09,31.371,0.547,2018-07-18 11:00:00
120240,120240,46.797,2.132,2417.8,8.375,10.149,150.92,125.01,2.32,10.033,9.814,9.697,65.79,36.234,41.914,39.098,31.293,0.553,2018-07-18 12:00:00
120300,120300,46.83,2.135,2419.6,7.769,10.134,151.02,125.01,2.211,10.098,9.863,9.748,66.022,36.32,41.922,39.078,31.266,0.531,2018-07-18 13:00:00
120360,120360,46.833,2.137,2419.4,8.066,10.154,150.92,125.03,2.281,10.086,9.847,9.738,65.993,36.32,41.91,39.098,31.281,0.546,2018-07-18 14:00:00
120420,120420,46.702,2.136,2419.6,7.949,10.136,150.93,125.02,2.305,10.059,9.821,9.694,65.964,36.328,41.914,39.09,31.289,0.56,2018-07-18 15:00:00
120480,120480,47.055,2.133,2419.8,8.241,10.151,151.06,125.19,2.383,10.029,9.812,9.704,65.672,36.332,41.914,39.09,31.273,0.534,2018-07-18 16:00:00
120540,120540,46.81,2.142,2419.8,7.954,10.158,150.93,125.21,2.273,10.035,9.816,9.696,65.852,36.328,41.914,39.09,31.273,0.543,2018-07-18 17:00:00
120600,120600,46.796,2.137,2421.4,8.277,10.152,151.08,125.09,2.227,10.048,9.831,9.724,65.722,36.328,41.922,39.086,31.277,0.555,2018-07-18 18:00:00
120660,120660,47.301,2.159,2419.8,8.066,10.15,151.04,125.06,2.352,10.059,9.819,9.711,65.763,36.316,41.902,39.09,31.203,0.541,2018-07-18 19:00:00
120720,120720,47.509,2.178,2421.2,8.082,10.129,151.06,125.21,2.25,10.07,9.842,9.729,65.948,36.246,41.91,39.086,31.137,0.6,2018-07-18 20:00:00
120780,120780,46.604,2.132,2417.2,8.018,10.145,151.03,124.88,2.281,10.103,9.863,9.757,66.023,36.25,41.91,39.059,31.273,0.543,2018-07-18 21:00:00
120840,120840,46.396,2.114,2417.6,7.791,10.14,150.9,125.16,2.219,10.095,9.878,9.762,65.989,36.227,41.914,39.008,31.273,0.537,2018-07-18 22:00:00
120900,120900,46.896,2.15,2418.2,8.269,10.148,150.93,125.06,2.406,10.105,9.871,9.748,65.72,36.246,41.832,39.004,31.203,0.562,2018-07-18 23:00:00
120960,120960,46.736,2.142,2419.6,8.211,10.137,151.03,125.08,2.383,10.116,9.877,9.764,65.714,36.25,41.902,39.008,31.187,0.544,2018-07-19 00:00:00
121020,121020,46.713,2.134,2417.8,8.131,10.158,151.17,125.23,2.195,10.092,9.85,9.735,65.869,36.246,41.91,39.023,31.187,0.553,2018-07-19 01:00:00
121080,121080,46.633,2.132,2419.4,7.946,10.176,151.19,125.14,2.391,10.051,9.828,9.72,65.834,36.238,41.91,39.023,31.211,0.559,2018-07-19 02:00:00
121140,121140,46.549,2.114,2418.0,8.105,10.145,151.11,125.16,2.32,10.059,9.844,9.738,65.884,36.238,41.887,38.93,31.199,0.536,2018-07-19 03:00:00
121200,121200,46.725,2.136,2421.4,7.997,10.149,151.06,125.08,2.266,10.103,9.88,9.763,65.954,36.238,41.902,39.023,31.215,0.562,2018-07-19 04:00:00
121260,121260,47.243,2.153,2421.4,8.29,10.142,151.17,124.98,2.328,10.113,9.882,9.766,65.819,36.246,41.867,38.996,31.117,0.554,2018-07-19 05:00:00
121320,121320,46.946,2.141,2419.8,8.046,10.156,151.1,125.02,2.305,10.095,9.862,9.748,65.86,36.25,41.848,38.965,31.117,0.55,2018-07-19 06:00:00
121380,121380,46.566,2.124,2408.0,8.074,10.167,151.52,125.34,2.352,10.056,9.833,9.726,68.23,36.246,41.805,39.012,31.199,0.544,2018-07-19 07:00:00
121440,121440,47.157,2.156,2407.4,8.203,10.159,151.41,125.39,2.359,10.101,9.863,9.748,68.442,36.246,41.887,38.996,31.129,0.554,2018-07-19 08:00:00
121500,121500,47.311,2.164,2407.4,8.296,10.15,151.56,125.73,2.336,10.099,9.875,9.759,68.283,36.246,41.914,39.008,31.109,0.553,2018-07-19 09:00:00
121560,121560,47.227,2.163,2407.2,8.304,10.139,151.38,125.44,2.352,10.057,9.842,9.721,68.501,36.238,41.895,39.02,31.121,0.555,2018-07-19 10:00:00
121620,121620,47.194,2.158,2411.6,7.961,10.152,151.32,125.65,2.414,10.046,9.826,9.712,68.368,36.246,41.91,39.023,31.195,0.553,2018-07-19 11:00:00
121680,121680,46.786,2.14,2407.8,8.233,10.141,151.48,125.49,2.242,10.043,9.833,9.717,68.396,36.316,41.914,39.012,31.199,0.534,2018-07-19 12:00:00
121740,121740,47.301,2.158,2408.0,7.998,10.138,151.38,125.44,2.273,10.084,9.852,9.73,68.369,36.246,41.91,39.023,31.129,0.564,2018-07-19 13:00:00
121800,121800,46.772,2.132,2410.8,8.227,10.14,151.48,125.55,2.336,10.083,9.851,9.75,68.414,36.246,41.922,39.012,31.121,0.554,2018-07-19 14:00:00
121860,121860,47.262,2.156,2413.0,7.999,10.139,151.57,125.48,2.305,10.066,9.831,9.713,68.32,36.32,41.91,39.012,31.117,0.535,2018-07-19 15:00:00
121920,121920,47.534,2.184,2413.4,8.269,10.16,151.57,125.5,2.281,10.061,9.835,9.711,68.253,36.32,41.914,39.113,31.109,0.549,2018-07-19 16:00:00
121980,121980,47.264,2.155,2410.0,8.501,10.141,151.52,125.7,2.359,10.075,9.849,9.726,68.066,36.246,41.898,39.062,31.195,0.557,2018-07-19 17:00:00
122040,122040,47.323,2.163,2411.8,7.989,10.134,151.59,125.49,2.336,10.077,9.863,9.75,68.212,36.25,41.914,39.02,31.117,0.547,2018-07-19 18:00:00
122100,122100,47.033,2.162,2409.8,8.34,10.158,151.43,125.43,2.414,10.108,9.872,9.76,68.008,36.32,41.914,39.102,31.184,0.561,2018-07-19 19:00:00
122160,122160,46.966,2.146,2411.6,8.259,10.153,151.47,125.59,2.281,10.125,9.884,9.768,68.396,36.234,41.914,38.996,31.203,0.555,2018-07-19 20:00:00
122220,122220,46.976,2.16,2409.6,8.008,10.118,151.49,125.73,2.266,10.114,9.876,9.764,68.4,36.25,41.914,39.02,31.129,0.551,2018-07-19 21:00:00
122280,122280,47.191,2.155,2411.8,8.204,10.129,151.43,125.4,2.219,10.114,9.883,9.755,68.194,36.246,41.91,39.02,31.133,0.547,2018-07-19 22:00:00
122340,122340,47.215,2.158,2410.0,8.026,10.134,151.43,125.51,2.305,10.109,9.872,9.759,68.242,36.25,41.867,39.012,31.129,0.542,2018-07-19 23:00:00
122400,122400,46.844,2.134,2412.4,7.968,10.13,151.32,125.29,2.336,10.1,9.873,9.757,68.097,36.328,41.91,39.02,31.187,0.545,2018-07-20 00:00:00
122460,122460,47.171,2.15,2410.0,8.216,10.154,151.35,125.32,2.297,10.076,9.832,9.719,68.113,36.246,41.91,39.023,31.137,0.56,2018-07-20 01:00:00
122520,122520,47.157,2.159,2411.2,8.265,10.169,151.57,125.49,2.391,10.048,9.826,9.712,68.257,36.238,41.898,38.996,31.129,0.542,2018-07-20 02:00:00
122580,122580,47.215,2.151,2409.8,8.225,10.164,151.46,125.49,2.336,10.064,9.833,9.713,68.27,36.25,41.895,39.004,31.109,0.551,2018-07-20 03:00:00
122640,122640,47.145,2.155,2413.6,8.227,10.14,151.4,125.61,2.25,10.099,9.875,9.759,68.283,36.246,41.898,39.02,31.121,0.539,2018-07-20 04:00:00
122700,122700,47.157,2.158,2408.0,8.026,10.154,151.41,125.66,2.336,10.045,9.825,9.709,68.196,36.25,41.898,39.008,31.121,0.57,2018-07-20 05:00:00
122760,122760,46.913,2.154,2410.0,7.909,10.134,151.4,125.37,2.305,10.105,9.859,9.738,68.166,36.34,41.898,39.008,31.129,0.596,2018-07-20 06:00:00
122820,122820,46.995,2.164,2409.6,8.434,10.133,151.43,125.55,2.383,10.116,9.883,9.758,68.229,36.246,41.895,38.996,31.133,0.554,2018-07-20 07:00:00
122880,122880,46.864,2.159,2411.6,8.183,10.138,151.44,125.35,2.383,10.099,9.875,9.751,68.142,36.234,41.902,38.992,31.121,0.547,2018-07-20 08:00:00
122940,122940,46.816,2.15,2406.0,8.178,10.14,151.44,125.27,2.383,10.072,9.843,9.733,68.088,36.246,41.832,39.004,31.051,0.539,2018-07-20 09:00:00
123000,123000,46.889,2.155,2409.6,8.418,10.166,151.51,125.27,2.414,10.073,9.833,9.718,68.17,36.25,41.922,38.949,31.117,0.54,2018-07-20 10:00:00
123060,123060,46.642,2.13,2404.0,8.248,10.118,151.51,125.37,2.391,10.105,9.875,9.757,68.238,36.184,41.895,38.965,31.133,0.544,2018-07-20 11:00:00
123120,123120,46.628,2.135,2406.0,8.387,10.139,151.44,125.58,2.406,10.116,9.892,9.771,68.216,36.187,41.91,38.941,31.129,0.535,2018-07-20 12:00:00
123180,123180,47.167,2.161,2409.8,8.091,10.134,151.44,125.48,2.305,10.112,9.875,9.753,68.209,36.246,41.914,38.953,31.051,0.555,2018-07-20 13:00:00
123240,123240,46.762,2.137,2411.6,8.299,10.156,151.49,125.63,2.227,10.059,9.836,9.724,68.147,36.18,41.887,38.949,31.129,0.547,2018-07-20 14:00:00
123300,123300,47.219,2.161,2409.8,8.329,10.134,151.46,125.53,2.383,10.046,9.833,9.712,68.159,36.25,41.832,39.008,31.051,0.531,2018-07-20 15:00:00
123360,123360,46.667,2.132,2412.2,8.178,10.131,151.55,125.42,2.328,10.114,9.875,9.759,68.103,36.168,41.875,38.965,31.129,0.548,2018-07-20 16:00:00
123420,123420,47.095,2.163,2411.4,8.158,10.145,151.38,125.5,2.391,10.102,9.857,9.738,68.099,36.18,41.855,38.965,31.043,0.55,2018-07-20 17:00:00
123480,123480,47.253,2.158,2409.8,8.451,10.156,151.43,125.52,2.383,10.087,9.853,9.728,68.213,36.187,41.848,38.965,31.039,0.548,2018-07-20 18:00:00
123540,123540,47.338,2.167,2411.6,8.126,10.134,151.45,125.43,2.25,10.087,9.854,9.729,68.002,36.18,41.754,38.941,31.043,0.558,2018-07-20 19:00:00
123600,123600,47.167,2.151,2409.8,8.15,10.146,151.59,125.48,2.281,10.079,9.855,9.745,68.018,36.18,41.848,38.941,31.062,0.534,2018-07-20 20:00:00
123660,123660,47.072,2.155,2411.0,8.333,10.142,151.32,125.47,2.445,10.078,9.833,9.728,68.094,36.16,41.828,38.937,31.051,0.543,2018-07-20 21:00:00
123720,123720,47.212,2.153,2407.8,8.389,10.132,151.52,125.5,2.32,10.092,9.876,9.755,68.137,36.168,41.848,38.91,31.039,0.538,2018-07-20 22:00:00
123780,123780,47.095,2.164,2411.6,7.986,10.142,151.47,125.6,2.195,10.095,9.854,9.735,68.32,36.16,41.828,38.914,31.039,0.543,2018-07-20 23:00:00
123840,123840,47.657,2.175,2413.6,8.118,10.136,151.47,125.44,2.219,10.09,9.863,9.75,68.074,36.172,41.766,38.937,30.961,0.544,2018-07-21 00:00:00
123900,123900,47.702,2.18,2409.8,8.449,10.138,151.43,125.39,2.461,10.073,9.854,9.743,68.118,36.133,41.766,38.926,30.945,0.548,2018-07-21 01:00:00
123960,123960,47.046,2.15,2411.6,8.396,10.158,151.4,125.31,2.328,10.068,9.849,9.733,68.149,36.152,41.738,38.93,31.051,0.537,2018-07-21 02:00:00
124020,124020,46.78,2.156,2411.6,8.358,10.129,151.52,125.73,2.391,10.116,9.892,9.767,68.003,36.16,41.762,38.93,31.051,0.541,2018-07-21 03:00:00
124080,124080,46.602,2.133,2409.6,8.322,10.154,151.4,125.41,2.414,10.072,9.836,9.714,68.081,36.078,41.781,38.844,31.039,0.543,2018-07-21 04:00:00
124140,124140,47.36,2.184,2413.6,8.439,10.136,151.35,125.44,2.414,10.138,9.9,9.785,68.17,36.113,41.75,38.926,30.949,0.544,2018-07-21 05:00:00
124200,124200,47.513,2.187,2413.8,8.311,10.16,151.56,125.66,2.383,10.102,9.875,9.758,67.935,36.086,41.746,38.859,30.945,0.542,2018-07-21 06:00:00
124260,124260,47.172,2.163,2412.6,8.317,10.142,151.55,125.51,2.273,10.072,9.85,9.73,68.01,36.09,41.75,38.855,30.949,0.538,2018-07-21 07:00:00
